GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_WL,SEASON_ID,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,HOME_WIN,HOME_Overall_WinPCT,HOME_Home_WinPCT,AWAY_Overall_WinPCT,AWAY_Away_WinPCT
0022000488,2021-02-23,1610612746,LAC,W,22020,1610612764,WAS,1,0.6875,0.6470588235294118,0.39285714285714285,0.42857142857142855
0022000489,2021-02-24,1610612754,IND,L,22020,1610612744,GSW,0,0.5172413793103449,0.4375,0.53125,0.4
0022000492,2021-02-24,1610612748,MIA,W,22020,1610612761,TOR,1,0.45161290322580644,0.5,0.5,0.5
0022000494,2021-02-24,1610612740,NOP,W,22020,1610612765,DET,1,0.43333333333333335,0.5333333333333333,0.2903225806451613,0.17647058823529413
0022000491,2021-02-24,1610612739,CLE,W,22020,1610612745,HOU,1,0.34375,0.47058823529411764,0.3793103448275862,0.35294117647058826
0022000495,2021-02-24,1610612760,OKC,W,22020,1610612759,SAS,1,0.3870967741935484,0.2857142857142857,0.5925925925925926,0.75
0022000497,2021-02-24,1610612762,UTA,W,22020,1610612747,LAL,1,0.8064516129032258,0.875,0.6875,0.8125
0022000493,2021-02-24,1610612741,CHI,W,22020,1610612750,MIN,1,0.4666666666666667,0.4,0.21875,0.17647058823529413
0022000496,2021-02-24,1610612756,PHX,L,22020,1610612766,CHA,0,0.6666666666666666,0.6875,0.4666666666666667,0.38461538461538464
0022000490,2021-02-24,1610612737,ATL,W,22020,1610612738,BOS,1,0.41935483870967744,0.4375,0.4838709677419355,0.3888888888888889
0022000503,2021-02-25,1610612749,MIL,W,22020,1610612740,NOP,1,0.59375,0.75,0.45161290322580644,0.3333333333333333
0022000500,2021-02-25,1610612752,NYK,W,22020,1610612758,SAC,1,0.46875,0.5333333333333333,0.3870967741935484,0.38461538461538464
0022000499,2021-02-25,1610612751,BKN,W,22020,1610612753,ORL,1,0.6363636363636364,0.7058823529411765,0.40625,0.3333333333333333
0022000501,2021-02-25,1610612763,MEM,W,22020,1610612746,LAC,1,0.48148148148148145,0.4,0.696969696969697,0.7333333333333333
0022000498,2021-02-25,1610612755,PHI,W,22020,1610612742,DAL,1,0.65625,0.8666666666666667,0.5,0.5
0022000502,2021-02-25,1610612743,DEN,L,22020,1610612764,WAS,0,0.5483870967741935,0.6,0.3793103448275862,0.4
0022000506,2021-02-26,1610612761,TOR,W,22020,1610612745,HOU,1,0.48484848484848486,0.5,0.36666666666666664,0.3333333333333333
0022000507,2021-02-26,1610612748,MIA,W,22020,1610612762,UTA,1,0.46875,0.5333333333333333,0.8125,0.7333333333333333
0022000512,2021-02-26,1610612747,LAL,W,22020,1610612757,POR,1,0.6666666666666666,0.5625,0.5806451612903226,0.5882352941176471
0022000510,2021-02-26,1610612760,OKC,W,22020,1610612737,ATL,1,0.40625,0.3333333333333333,0.4375,0.4
0022000508,2021-02-26,1610612741,CHI,L,22020,1610612756,PHX,0,0.4838709677419355,0.4375,0.6451612903225806,0.6428571428571429
0022000511,2021-02-26,1610612744,GSW,W,22020,1610612766,CHA,1,0.5454545454545454,0.6470588235294118,0.4838709677419355,0.42857142857142855
0022000504,2021-02-26,1610612765,DET,L,22020,1610612758,SAC,0,0.28125,0.42857142857142855,0.375,0.35714285714285715
0022000505,2021-02-26,1610612738,BOS,W,22020,1610612754,IND,1,0.46875,0.6153846153846154,0.5,0.6153846153846154
0022000509,2021-02-26,1610612763,MEM,L,22020,1610612746,LAC,0,0.5,0.4375,0.6764705882352942,0.6875
0022000514,2021-02-27,1610612759,SAS,W,22020,1610612740,NOP,1,0.5714285714285714,0.4666666666666667,0.4375,0.3125
0022000516,2021-02-27,1610612753,ORL,L,22020,1610612762,UTA,0,0.3939393939393939,0.47058823529411764,0.7878787878787878,0.6875
0022000513,2021-02-27,1610612755,PHI,L,22020,1610612739,CLE,0,0.6666666666666666,0.875,0.36363636363636365,0.2
0022000517,2021-02-27,1610612764,WAS,W,22020,1610612750,MIN,1,0.4,0.35714285714285715,0.21212121212121213,0.16666666666666666
0022000515,2021-02-27,1610612752,NYK,W,22020,1610612754,IND,1,0.48484848484848486,0.5625,0.4838709677419355,0.5714285714285714
0022000518,2021-02-27,1610612760,OKC,L,22020,1610612743,DEN,0,0.42424242424242425,0.375,0.53125,0.5
0022000519,2021-02-27,1610612751,BKN,L,22020,1610612742,DAL,0,0.6470588235294118,0.7222222222222222,0.4838709677419355,0.4666666666666667
0022000528,2021-02-28,1610612758,SAC,L,22020,1610612766,CHA,0,0.3939393939393939,0.3888888888888889,0.46875,0.4
0022000522,2021-02-28,1610612748,MIA,W,22020,1610612737,ATL,1,0.48484848484848486,0.5625,0.42424242424242425,0.375
0022000526,2021-02-28,1610612750,MIN,L,22020,1610612756,PHX,0,0.20588235294117646,0.26666666666666666,0.65625,0.6666666666666666
0022000521,2021-02-28,1610612765,DET,L,22020,1610612752,NYK,0,0.2727272727272727,0.4,0.5,0.4117647058823529
0022000524,2021-02-28,1610612738,BOS,W,22020,1610612764,WAS,1,0.48484848484848486,0.6428571428571429,0.41935483870967744,0.4375
0022000525,2021-02-28,1610612745,HOU,L,22020,1610612763,MEM,0,0.3548387096774194,0.4166666666666667,0.4827586206896552,0.5833333333333334
0022000520,2021-02-28,1610612749,MIL,W,22020,1610612746,LAC,1,0.6060606060606061,0.7647058823529411,0.6857142857142857,0.7058823529411765
0022000527,2021-02-28,1610612747,LAL,W,22020,1610612744,GSW,1,0.6764705882352942,0.5882352941176471,0.5588235294117647,0.4375
0022000533,2021-03-01,1610612740,NOP,W,22020,1610612762,UTA,1,0.42424242424242425,0.5625,0.7941176470588235,0.7058823529411765
0022000531,2021-03-01,1610612741,CHI,L,22020,1610612743,DEN,0,0.46875,0.4117647058823529,0.5454545454545454,0.5294117647058824
0022000535,2021-03-01,1610612757,POR,W,22020,1610612766,CHA,1,0.5625,0.5714285714285714,0.48484848484848486,0.4375
0022000530,2021-03-01,1610612755,PHI,W,22020,1610612754,IND,1,0.6470588235294118,0.8235294117647058,0.46875,0.5333333333333333
0022000532,2021-03-01,1610612745,HOU,L,22020,1610612739,CLE,0,0.34375,0.38461538461538464,0.38235294117647056,0.25
0022000534,2021-03-01,1610612759,SAS,L,22020,1610612751,BKN,0,0.5862068965517241,0.5,0.6285714285714286,0.5625
0022000529,2021-03-01,1610612753,ORL,L,22020,1610612742,DAL,0,0.38235294117647056,0.4444444444444444,0.5,0.5
0022000537,2021-03-02,1610612738,BOS,W,22020,1610612746,LAC,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
0022000542,2021-03-02,1610612747,LAL,L,22020,1610612756,PHX,0,0.6857142857142857,0.6111111111111112,0.6666666666666666,0.6875
0022000536,2021-03-02,1610612764,WAS,L,22020,1610612763,MEM,0,0.40625,0.4,0.5,0.6153846153846154
0022000540,2021-03-02,1610612749,MIL,L,22020,1610612743,DEN,0,0.6176470588235294,0.7777777777777778,0.5588235294117647,0.5555555555555556
0022000538,2021-03-02,1610612748,MIA,L,22020,1610612737,ATL,0,0.5,0.5882352941176471,0.4117647058823529,0.35294117647058826
0022000541,2021-03-02,1610612759,SAS,W,22020,1610612752,NYK,1,0.5666666666666667,0.47058823529411764,0.5142857142857142,0.4444444444444444
0022000548,2021-03-03,1610612740,NOP,L,22020,1610612741,CHI,0,0.4411764705882353,0.5882352941176471,0.45454545454545453,0.5333333333333333
0022000545,2021-03-03,1610612755,PHI,W,22020,1610612762,UTA,1,0.6571428571428571,0.8333333333333334,0.7714285714285715,0.6666666666666666
0022000549,2021-03-03,1610612742,DAL,W,22020,1610612760,OKC,1,0.5151515151515151,0.5,0.4117647058823529,0.47058823529411764
0022000543,2021-03-03,1610612739,CLE,L,22020,1610612754,IND,0,0.4,0.5,0.45454545454545453,0.5
0022000539,2021-03-03,1610612761,TOR,L,22020,1610612765,DET,0,0.5,0.5333333333333333,0.2647058823529412,0.16666666666666666
0022000547,2021-03-03,1610612750,MIN,L,22020,1610612766,CHA,0,0.2,0.25,0.47058823529411764,0.4117647058823529
0022000550,2021-03-03,1610612757,POR,W,22020,1610612744,GSW,1,0.5757575757575758,0.6,0.5428571428571428,0.4117647058823529
0022000544,2021-03-03,1610612753,ORL,L,22020,1610612737,ATL,0,0.37142857142857144,0.42105263157894735,0.42857142857142855,0.3888888888888889
0022000551,2021-03-03,1610612758,SAC,W,22020,1610612747,LAL,1,0.38235294117647056,0.3684210526315789,0.6666666666666666,0.7647058823529411
0022000546,2021-03-03,1610612745,HOU,L,22020,1610612751,BKN,0,0.3333333333333333,0.35714285714285715,0.6388888888888888,0.5882352941176471
0022000185,2021-03-04,1610612756,PHX,W,22020,1610612744,GSW,1,0.6764705882352942,0.6470588235294118,0.5277777777777778,0.3888888888888889
0022000557,2021-03-04,1610612740,NOP,L,22020,1610612748,MIA,0,0.42857142857142855,0.5555555555555556,0.4857142857142857,0.4117647058823529
0022000554,2021-03-04,1610612764,WAS,W,22020,1610612746,LAC,1,0.3939393939393939,0.375,0.6486486486486487,0.631578947368421
0022000555,2021-03-04,1610612763,MEM,L,22020,1610612749,MIL,0,0.5161290322580645,0.4117647058823529,0.6,0.4375
0022000558,2021-03-04,1610612757,POR,W,22020,1610612758,SAC,1,0.5882352941176471,0.625,0.4,0.4
0022000556,2021-03-04,1610612759,SAS,L,22020,1610612760,OKC,0,0.5806451612903226,0.5,0.4,0.4444444444444444
0022000553,2021-03-04,1610612754,IND,L,22020,1610612743,DEN,0,0.47058823529411764,0.4117647058823529,0.5714285714285714,0.5789473684210527
0022000552,2021-03-04,1610612738,BOS,W,22020,1610612761,TOR,1,0.5142857142857142,0.6875,0.4857142857142857,0.47368421052631576
0022000565,2021-03-04,1610612752,NYK,W,22020,1610612765,DET,1,0.5,0.5882352941176471,0.2857142857142857,0.21052631578947367
0022000567,2021-03-10,1610612742,DAL,W,22020,1610612759,SAS,1,0.5294117647058824,0.5294117647058824,0.5625,0.6923076923076923
0022000566,2021-03-10,1610612763,MEM,W,22020,1610612764,WAS,1,0.5,0.3888888888888889,0.4117647058823529,0.4117647058823529
0022000577,2021-03-11,1610612757,POR,L,22020,1610612756,PHX,0,0.6,0.6470588235294118,0.6857142857142857,0.7058823529411765
0022000569,2021-03-11,1610612751,BKN,W,22020,1610612738,BOS,1,0.6486486486486487,0.6842105263157895,0.5277777777777778,0.3684210526315789
0022000578,2021-03-11,1610612758,SAC,W,22020,1610612745,HOU,1,0.3888888888888889,0.4,0.3235294117647059,0.3157894736842105
0022000573,2021-03-11,1610612749,MIL,W,22020,1610612752,NYK,1,0.6111111111111112,0.7368421052631579,0.5135135135135135,0.42105263157894735
0022000568,2021-03-11,1610612766,CHA,W,22020,1610612765,DET,1,0.4857142857142857,0.5294117647058824,0.2777777777777778,0.2
0022000571,2021-03-11,1610612748,MIA,W,22020,1610612753,ORL,1,0.5,0.5555555555555556,0.3611111111111111,0.3125
0022000570,2021-03-11,1610612761,TOR,L,22020,1610612737,ATL,0,0.4722222222222222,0.5,0.4444444444444444,0.42105263157894735
0022000574,2021-03-11,1610612740,NOP,L,22020,1610612750,MIN,0,0.4166666666666667,0.5263157894736842,0.19444444444444445,0.15789473684210525
0022000572,2021-03-11,1610612741,CHI,L,22020,1610612755,PHI,0,0.47058823529411764,0.3888888888888889,0.6666666666666666,0.47058823529411764
0022000576,2021-03-11,1610612746,LAC,W,22020,1610612744,GSW,1,0.631578947368421,0.6666666666666666,0.5135135135135135,0.3684210526315789
0022000575,2021-03-11,1610612760,OKC,W,22020,1610612742,DAL,1,0.4166666666666667,0.35294117647058826,0.5428571428571428,0.5294117647058824
0022000582,2021-03-12,1610612741,CHI,L,22020,1610612748,MIA,0,0.45714285714285713,0.3684210526315789,0.5135135135135135,0.4444444444444444
0022000585,2021-03-12,1610612747,LAL,W,22020,1610612754,IND,1,0.6486486486486487,0.5789473684210527,0.45714285714285713,0.5294117647058824
0022000583,2021-03-12,1610612759,SAS,W,22020,1610612753,ORL,1,0.5454545454545454,0.47368421052631576,0.35135135135135137,0.29411764705882354
0022000581,2021-03-12,1610612740,NOP,W,22020,1610612739,CLE,1,0.40540540540540543,0.5,0.3888888888888889,0.29411764705882354
0022000584,2021-03-12,1610612762,UTA,W,22020,1610612745,HOU,1,0.75,0.8823529411764706,0.3142857142857143,0.3
0022000579,2021-03-12,1610612764,WAS,L,22020,1610612755,PHI,0,0.4,0.4117647058823529,0.6756756756756757,0.5
0022000580,2021-03-12,1610612763,MEM,L,22020,1610612743,DEN,0,0.5151515151515151,0.42105263157894735,0.5833333333333334,0.6
0022000590,2021-03-13,1610612737,ATL,W,22020,1610612758,SAC,1,0.4594594594594595,0.47058823529411764,0.40540540540540543,0.375
0022000589,2021-03-13,1610612764,WAS,L,22020,1610612749,MIL,0,0.3888888888888889,0.3888888888888889,0.6216216216216216,0.47058823529411764
0022000591,2021-03-13,1610612750,MIN,L,22020,1610612757,POR,0,0.21621621621621623,0.23529411764705882,0.5833333333333334,0.5555555555555556
0022000194,2021-03-13,1610612756,PHX,L,22020,1610612754,IND,0,0.6944444444444444,0.6666666666666666,0.4444444444444444,0.5
0022000586,2021-03-13,1610612760,OKC,L,22020,1610612752,NYK,0,0.43243243243243246,0.3888888888888889,0.5,0.4
0022000588,2021-03-13,1610612766,CHA,W,22020,1610612761,TOR,1,0.5,0.5555555555555556,0.4594594594594595,0.45
0022000592,2021-03-13,1610612743,DEN,L,22020,1610612742,DAL,0,0.5945945945945946,0.5625,0.5277777777777778,0.5
0022000587,2021-03-13,1610612751,BKN,W,22020,1610612765,DET,1,0.6578947368421053,0.7,0.2702702702702703,0.19047619047619047
0022000597,2021-03-14,1610612737,ATL,W,22020,1610612739,CLE,1,0.47368421052631576,0.5,0.3783783783783784,0.2777777777777778
0022000595,2021-03-14,1610612755,PHI,W,22020,1610612759,SAS,1,0.6842105263157895,0.8421052631578947,0.5588235294117647,0.6428571428571429
0022000593,2021-03-14,1610612760,OKC,W,22020,1610612763,MEM,1,0.42105263157894735,0.3684210526315789,0.5,0.6428571428571429
0022000600,2021-03-14,1610612741,CHI,W,22020,1610612761,TOR,1,0.4444444444444444,0.35,0.4473684210526316,0.42857142857142855
0022000598,2021-03-14,1610612745,HOU,L,22020,1610612738,BOS,0,0.3055555555555556,0.3333333333333333,0.5135135135135135,0.35
0022000599,2021-03-14,1610612750,MIN,W,22020,1610612757,POR,1,0.21052631578947367,0.2222222222222222,0.5945945945945946,0.5789473684210527
0022000596,2021-03-14,1610612753,ORL,L,22020,1610612748,MIA,0,0.34210526315789475,0.4,0.5263157894736842,0.47368421052631576
0022000601,2021-03-14,1610612740,NOP,W,22020,1610612746,LAC,1,0.42105263157894735,0.5238095238095238,0.6410256410256411,0.6
0022000594,2021-03-14,1610612744,GSW,W,22020,1610612762,UTA,1,0.5,0.6666666666666666,0.7567567567567568,0.631578947368421
0022000607,2021-03-15,1610612756,PHX,W,22020,1610612763,MEM,1,0.6756756756756757,0.631578947368421,0.4857142857142857,0.6
0022000603,2021-03-15,1610612764,WAS,L,22020,1610612749,MIL,0,0.3783783783783784,0.3684210526315789,0.631578947368421,0.5
0022000602,2021-03-15,1610612766,CHA,W,22020,1610612758,SAC,1,0.5135135135135135,0.5789473684210527,0.39473684210526316,0.35294117647058826
0022000608,2021-03-15,1610612744,GSW,L,22020,1610612747,LAL,0,0.5128205128205128,0.6842105263157895,0.6578947368421053,0.7222222222222222
0022000606,2021-03-15,1610612743,DEN,W,22020,1610612754,IND,1,0.5789473684210527,0.5294117647058824,0.4594594594594595,0.5263157894736842
0022000428,2021-03-15,1610612765,DET,L,22020,1610612759,SAS,0,0.2631578947368421,0.375,0.5428571428571428,0.6
0022000604,2021-03-15,1610612751,BKN,W,22020,1610612752,NYK,1,0.6666666666666666,0.7142857142857143,0.5128205128205128,0.42857142857142855
0022000605,2021-03-15,1610612742,DAL,L,22020,1610612746,LAC,0,0.5405405405405406,0.5555555555555556,0.625,0.5714285714285714
0022000613,2021-03-16,1610612745,HOU,L,22020,1610612737,ATL,0,0.2972972972972973,0.3125,0.48717948717948717,0.45
0022000611,2021-03-16,1610612755,PHI,W,22020,1610612752,NYK,1,0.6923076923076923,0.85,0.5,0.4090909090909091
0022000610,2021-03-16,1610612748,MIA,W,22020,1610612739,CLE,1,0.5384615384615384,0.5789473684210527,0.3684210526315789,0.2631578947368421
0022000612,2021-03-16,1610612741,CHI,W,22020,1610612760,OKC,1,0.4594594594594595,0.38095238095238093,0.4358974358974359,0.47368421052631576
0022000615,2021-03-16,1610612747,LAL,W,22020,1610612750,MIN,1,0.6666666666666666,0.6,0.23076923076923078,0.2
0022000614,2021-03-16,1610612757,POR,W,22020,1610612740,NOP,1,0.5789473684210527,0.6111111111111112,0.4358974358974359,0.29411764705882354
0022000609,2021-03-16,1610612738,BOS,L,22020,1610612762,UTA,0,0.5263157894736842,0.7058823529411765,0.7368421052631579,0.6
0022000625,2021-03-17,1610612742,DAL,W,22020,1610612746,LAC,1,0.5263157894736842,0.5263157894736842,0.6341463414634146,0.5909090909090909
0022000622,2021-03-17,1610612745,HOU,L,22020,1610612744,GSW,0,0.2894736842105263,0.29411764705882354,0.5,0.35
0022000620,2021-03-17,1610612739,CLE,W,22020,1610612738,BOS,1,0.358974358974359,0.47368421052631576,0.5128205128205128,0.38095238095238093
0022000619,2021-03-17,1610612764,WAS,L,22020,1610612758,SAC,0,0.3684210526315789,0.35,0.38461538461538464,0.3333333333333333
0022000618,2021-03-17,1610612755,PHI,L,22020,1610612749,MIL,0,0.7,0.8571428571428571,0.6410256410256411,0.5263157894736842
0022000617,2021-03-17,1610612754,IND,L,22020,1610612751,BKN,0,0.4473684210526316,0.3888888888888889,0.675,0.6111111111111112
0022000624,2021-03-17,1610612743,DEN,W,22020,1610612766,CHA,1,0.5897435897435898,0.5555555555555556,0.5263157894736842,0.4444444444444444
0022000616,2021-03-17,1610612765,DET,W,22020,1610612761,TOR,1,0.2564102564102564,0.35294117647058826,0.4358974358974359,0.4090909090909091
0022000621,2021-03-17,1610612741,CHI,L,22020,1610612759,SAS,0,0.47368421052631576,0.4090909090909091,0.5555555555555556,0.625
0022000623,2021-03-17,1610612763,MEM,W,22020,1610612748,MIA,1,0.4722222222222222,0.4,0.55,0.5
0022000627,2021-03-18,1610612752,NYK,W,22020,1610612753,ORL,1,0.4878048780487805,0.6111111111111112,0.3333333333333333,0.2777777777777778
0022000629,2021-03-18,1610612757,POR,W,22020,1610612740,NOP,1,0.5897435897435898,0.631578947368421,0.425,0.2777777777777778
0022000628,2021-03-18,1610612756,PHX,L,22020,1610612750,MIN,0,0.6842105263157895,0.65,0.225,0.19047619047619047
0022000166,2021-03-18,1610612764,WAS,W,22020,1610612762,UTA,1,0.358974358974359,0.3333333333333333,0.7435897435897436,0.6190476190476191
0022000626,2021-03-18,1610612737,ATL,W,22020,1610612760,OKC,1,0.5,0.5263157894736842,0.425,0.45
0022000630,2021-03-18,1610612747,LAL,W,22020,1610612766,CHA,1,0.675,0.6190476190476191,0.5128205128205128,0.42105263157894735
0022000634,2021-03-19,1610612761,TOR,L,22020,1610612762,UTA,0,0.425,0.47058823529411764,0.725,0.5909090909090909
0022000637,2021-03-19,1610612743,DEN,W,22020,1610612741,CHI,1,0.6,0.5789473684210527,0.46153846153846156,0.5625
0022000636,2021-03-19,1610612763,MEM,L,22020,1610612744,GSW,0,0.4864864864864865,0.42857142857142855,0.5121951219512195,0.38095238095238093
0022000632,2021-03-19,1610612748,MIA,L,22020,1610612754,IND,0,0.5365853658536586,0.6,0.4358974358974359,0.5
0022000638,2021-03-19,1610612756,PHX,W,22020,1610612750,MIN,1,0.6666666666666666,0.6190476190476191,0.24390243902439024,0.22727272727272727
0022000633,2021-03-19,1610612753,ORL,W,22020,1610612751,BKN,1,0.325,0.38095238095238093,0.6829268292682927,0.631578947368421
0022000435,2021-03-19,1610612739,CLE,L,22020,1610612759,SAS,0,0.375,0.5,0.5675675675675675,0.6470588235294118
0022000639,2021-03-19,1610612757,POR,W,22020,1610612742,DAL,1,0.6,0.65,0.5384615384615384,0.5263157894736842
0022000635,2021-03-19,1610612745,HOU,L,22020,1610612765,DET,0,0.28205128205128205,0.2777777777777778,0.275,0.18181818181818182
0022000631,2021-03-19,1610612738,BOS,L,22020,1610612758,SAC,0,0.5,0.6666666666666666,0.4,0.3684210526315789
0022000642,2021-03-20,1610612763,MEM,W,22020,1610612744,GSW,1,0.47368421052631576,0.4090909090909091,0.5238095238095238,0.4090909090909091
0022000643,2021-03-20,1610612749,MIL,W,22020,1610612759,SAS,1,0.65,0.75,0.5789473684210527,0.6666666666666666
0022000641,2021-03-20,1610612755,PHI,W,22020,1610612758,SAC,1,0.6829268292682927,0.8181818181818182,0.4146341463414634,0.4
0022000644,2021-03-20,1610612746,LAC,W,22020,1610612766,CHA,1,0.6190476190476191,0.6842105263157895,0.5,0.4
0022000640,2021-03-20,1610612747,LAL,L,22020,1610612737,ATL,0,0.6829268292682927,0.6363636363636364,0.5121951219512195,0.47619047619047616
0022000650,2021-03-21,1610612752,NYK,L,22020,1610612755,PHI,0,0.5,0.631578947368421,0.6904761904761905,0.5263157894736842
0022000651,2021-03-21,1610612756,PHX,W,22020,1610612747,LAL,1,0.675,0.6363636363636364,0.6666666666666666,0.7368421052631579
0022000652,2021-03-21,1610612757,POR,L,22020,1610612742,DAL,0,0.6097560975609756,0.6666666666666666,0.525,0.5
0022000649,2021-03-21,1610612765,DET,L,22020,1610612741,CHI,0,0.2926829268292683,0.3888888888888889,0.45,0.5294117647058824
0022000648,2021-03-21,1610612739,CLE,W,22020,1610612761,TOR,1,0.36585365853658536,0.47619047619047616,0.4146341463414634,0.391304347826087
0022000646,2021-03-21,1610612743,DEN,L,22020,1610612740,NOP,0,0.6097560975609756,0.6,0.4146341463414634,0.2631578947368421
0022000016,2021-03-21,1610612745,HOU,L,22020,1610612760,OKC,0,0.275,0.2631578947368421,0.4146341463414634,0.42857142857142855
0022000647,2021-03-21,1610612751,BKN,W,22020,1610612764,WAS,1,0.6666666666666666,0.7272727272727273,0.375,0.3888888888888889
0022000167,2021-03-21,1610612738,BOS,W,22020,1610612753,ORL,1,0.4878048780487805,0.631578947368421,0.34146341463414637,0.2631578947368421
0022000645,2021-03-21,1610612748,MIA,L,22020,1610612754,IND,0,0.5238095238095238,0.5714285714285714,0.45,0.5238095238095238
0022000658,2021-03-22,1610612763,MEM,W,22020,1610612738,BOS,1,0.48717948717948717,0.43478260869565216,0.5,0.36363636363636365
0022000653,2021-03-22,1610612739,CLE,L,22020,1610612758,SAC,0,0.38095238095238093,0.5,0.40476190476190477,0.38095238095238093
0022000657,2021-03-22,1610612745,HOU,W,22020,1610612761,TOR,1,0.2682926829268293,0.25,0.40476190476190477,0.375
0022000654,2021-03-22,1610612750,MIN,L,22020,1610612760,OKC,0,0.23809523809523808,0.2631578947368421,0.42857142857142855,0.45454545454545453
0022000660,2021-03-22,1610612746,LAC,W,22020,1610612737,ATL,1,0.627906976744186,0.7,0.5238095238095238,0.5
0022000655,2021-03-22,1610612759,SAS,L,22020,1610612766,CHA,0,0.5641025641025641,0.5,0.4878048780487805,0.38095238095238093
0022000656,2021-03-22,1610612741,CHI,L,22020,1610612762,UTA,0,0.4634146341463415,0.391304347826087,0.7317073170731707,0.6086956521739131
0022000659,2021-03-22,1610612749,MIL,W,22020,1610612754,IND,1,0.6585365853658537,0.7619047619047619,0.4634146341463415,0.5454545454545454
0022000661,2021-03-23,1610612753,ORL,L,22020,1610612743,DEN,0,0.3333333333333333,0.4090909090909091,0.5952380952380952,0.6190476190476191
0022000663,2021-03-23,1610612740,NOP,W,22020,1610612747,LAL,1,0.42857142857142855,0.5454545454545454,0.6511627906976745,0.7
0022000665,2021-03-23,1610612744,GSW,L,22020,1610612755,PHI,0,0.5116279069767442,0.65,0.6976744186046512,0.55
0022000664,2021-03-23,1610612748,MIA,L,22020,1610612756,PHX,0,0.5116279069767442,0.5454545454545454,0.6829268292682927,0.7222222222222222
0022000666,2021-03-23,1610612757,POR,L,22020,1610612751,BKN,0,0.5952380952380952,0.6363636363636364,0.6744186046511628,0.6
0022000662,2021-03-23,1610612752,NYK,W,22020,1610612764,WAS,1,0.4883720930232558,0.6,0.36585365853658536,0.3684210526315789
0022000670,2021-03-24,1610612753,ORL,W,22020,1610612756,PHX,1,0.32558139534883723,0.391304347826087,0.6904761904761905,0.7368421052631579
0022000673,2021-03-24,1610612750,MIN,L,22020,1610612742,DAL,0,0.23255813953488372,0.25,0.5365853658536586,0.5238095238095238
0022000672,2021-03-24,1610612745,HOU,L,22020,1610612766,CHA,0,0.2857142857142857,0.2857142857142857,0.5,0.4090909090909091
0022000667,2021-03-24,1610612754,IND,W,22020,1610612765,DET,1,0.4523809523809524,0.3684210526315789,0.2857142857142857,0.21739130434782608
0022000676,2021-03-24,1610612762,UTA,W,22020,1610612751,BKN,1,0.7380952380952381,0.8888888888888888,0.6818181818181818,0.6190476190476191
0022000668,2021-03-24,1610612761,TOR,W,22020,1610612743,DEN,1,0.3953488372093023,0.4444444444444444,0.6046511627906976,0.6363636363636364
0022000675,2021-03-24,1610612759,SAS,L,22020,1610612746,LAC,0,0.55,0.47619047619047616,0.6363636363636364,0.5652173913043478
0022000671,2021-03-24,1610612741,CHI,L,22020,1610612739,CLE,0,0.4523809523809524,0.375,0.37209302325581395,0.25
0022000669,2021-03-24,1610612749,MIL,W,22020,1610612738,BOS,1,0.6666666666666666,0.7727272727272727,0.4883720930232558,0.34782608695652173
0022000677,2021-03-24,1610612758,SAC,W,22020,1610612737,ATL,1,0.4186046511627907,0.42857142857142855,0.5116279069767442,0.4782608695652174
0022000674,2021-03-24,1610612760,OKC,L,22020,1610612763,MEM,0,0.4418604651162791,0.4,0.5,0.5625
0022000679,2021-03-25,1610612752,NYK,W,22020,1610612764,WAS,1,0.5,0.6190476190476191,0.35714285714285715,0.35
0022000680,2021-03-25,1610612759,SAS,L,22020,1610612746,LAC,0,0.5365853658536586,0.45454545454545453,0.6444444444444445,0.5833333333333334
0022000682,2021-03-25,1610612758,SAC,W,22020,1610612744,GSW,1,0.4318181818181818,0.45454545454545453,0.5,0.391304347826087
0022000681,2021-03-25,1610612747,LAL,L,22020,1610612755,PHI,0,0.6363636363636364,0.6086956521739131,0.7045454545454546,0.5714285714285714
0022000678,2021-03-25,1610612748,MIA,L,22020,1610612757,POR,0,0.5,0.5217391304347826,0.5813953488372093,0.55
0022000683,2021-03-26,1610612765,DET,L,22020,1610612751,BKN,0,0.27906976744186046,0.3684210526315789,0.6666666666666666,0.5909090909090909
0022000688,2021-03-26,1610612750,MIN,W,22020,1610612745,HOU,1,0.22727272727272727,0.23809523809523808,0.27906976744186046,0.2857142857142857
0022000692,2021-03-26,1610612744,GSW,L,22020,1610612737,ATL,0,0.4888888888888889,0.6190476190476191,0.5,0.4583333333333333
0022000684,2021-03-26,1610612761,TOR,L,22020,1610612756,PHX,0,0.4090909090909091,0.47368421052631576,0.6744186046511628,0.7
0022000693,2021-03-26,1610612747,LAL,W,22020,1610612739,CLE,1,0.6222222222222222,0.5833333333333334,0.38636363636363635,0.2857142857142857
0022000686,2021-03-26,1610612766,CHA,W,22020,1610612748,MIA,1,0.5116279069767442,0.6,0.4888888888888889,0.47619047619047616
0022000689,2021-03-26,1610612740,NOP,L,22020,1610612743,DEN,0,0.4418604651162791,0.5652173913043478,0.5909090909090909,0.6086956521739131
0022000690,2021-03-26,1610612742,DAL,L,22020,1610612754,IND,0,0.5476190476190477,0.55,0.46511627906976744,0.5217391304347826
0022000691,2021-03-26,1610612762,UTA,W,22020,1610612763,MEM,1,0.7441860465116279,0.8947368421052632,0.5121951219512195,0.5882352941176471
